smiles,CYP450_CYP1A2,CYP450_CYP2C19,CYP450_CYP2C9,CYP450_CYP2D6,CYP450_CYP3A4,Carcinogenicity_Carcinogenicity,Cardiotoxicity_Cardiotoxicity-1,Cardiotoxicity_Cardiotoxicity-10,Cardiotoxicity_Cardiotoxicity-30,Cardiotoxicity_Cardiotoxicity-5,Clinical_Toxicity_Clinical_toxicity,Developmental_and_Reproductive_Toxicity_Developmental_Toxicity,Developmental_and_Reproductive_Toxicity_Reproductive_Toxicity,Endocrine_Disruption_NR-AR-LBD,Endocrine_Disruption_NR-AR,Endocrine_Disruption_NR-AhR,Endocrine_Disruption_NR-ER-LBD,Endocrine_Disruption_NR-ER,Endocrine_Disruption_NR-PPAR-gamma,Endocrine_Disruption_NR-aromatase,Endocrine_Disruption_SR-ARE,Endocrine_Disruption_SR-ATAD5,Endocrine_Disruption_SR-HSE,Endocrine_Disruption_SR-MMP,Endocrine_Disruption_SR-p53,Hepatotoxicity_Hepatotoxicity,Irritation_and_Corrosion_Eye_Corrosion,Irritation_and_Corrosion_Eye_Irritation,Mutagenicity_Ames_Mutagenicity,Respiratory_Toxicity_Respiratory_Toxicity
COc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,,,,
COc1cc(Cn2cnnn2)ccc1O,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(F)c2nccc(NC(=O)[C@]3(O)CC[C@@H](NCc4cc5c(cn4)OCCO5)CC3)c2c1,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
COc1cc(F)ccc1[N+](=O)[O-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(N)c(C)cc1N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CCNS(C)(=O)=O)CC1,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,,,,,,,1.0,1.0,1.0,1.0,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,,0.0,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
COc1cc(N)c(Cl)cc1C(=O)NC1CC[NH+](CCCOc2ccc(F)cc2)CC1OC,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
COc1cc(N)c(Cl)cc1C(=O)NC1CC[NH+](Cc2ccccc2)CC1,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
COc1cc(N)c(Cl)cc1C(=O)NC1CN2CCC1CC2,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCCCC(=O)O[C@H]2CN3CCC2CC3)C[C@@H]1OC,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CC[NH+](CCCOc2ccc(F)cc2)C[C@@H]1OC,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CN2CCC1CC2,0.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CC[NH+]2CCC[C@H]1C2,,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
COc1cc(N)c(Cl)cc1C(=O)OCCCN1CCCCC1,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(N)c(Cl)cc1C(=O)OCCN1CCCCC1,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(N)c(OC)cc1N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(N)c([N+](=O)[O-])cc1N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(N)c2c(c1N)C(=O)c1ccccc1C2=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(N)cc(OC)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
COc1cc(N)cc(OC)c1N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
COc1cc(N)ccc1C,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,1.0,
COc1cc(N)ccc1N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(N)ccc1NC(C)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(N2CCOCC2)ncn1,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(N=Nc2ccc(N)cc2)c(C)cc1N=Nc1c(S(=O)(=O)O)cc2ccc(N)cc2c1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(N=Nc2ccccc2)ccc1N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(N=Nc2ccccc2)ccc1[N+](=O)[O-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(NC(=N)NC(=N)N)c2ncccc2c1,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(=O)C(N=Nc2ccc(-c3ccc(N=NC(C(C)=O)C(=O)Nc4cc(OC)c(Cl)cc4OC)c(Cl)c3)cc2Cl)C(C)=O)c(OC)cc1Cl,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(=O)C2CCN(S(=O)(=O)c3cccc4nonc34)CC2)cc(OC)c1,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,
COc1cc(NC(=O)COC(=O)c2nc3nc(C)cc(C)n3n2)cc(OC)c1,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(=O)Cc2c(C(=O)O)[nH]c3ccccc23)cc(OC)c1OC,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(=O)c2c(F)cccc2F)nc(OC)n1,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(=O)c2cc3ccccc3o2)c(OC)cc1Br,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(=O)c2cc3nc(-c4ccccc4)cc(-c4ccccc4)n3n2)cc(OC)c1OC,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(=O)c2ccc(COCC(F)(F)F)cc2)cc(OC)c1OC,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(=O)c2ccccc2)c(OC)cc1NC(=O)CN1CCN(c2ccccn2)CC1,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(=O)c2ccccc2Cl)ccc1NC(=O)c1ccco1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(=O)c2ccco2)c(C(=O)O)cc1OC,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(=S)NC(=O)c2c(OC)cccc2OC)ccc1NC(=O)c1cccs1,0.0,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(=S)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc(OC)c1OC,1.0,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(C)=O)ccc1NC(C)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
COc1cc(NC(C)CCCN)c2ncccc2c1,,,,,,,,,,,,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,1.0,
COc1cc(NC(C)CCCN)c2ncccc2c1.O=P(O)(O)O.O=P(O)(O)O,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
COc1cc(NC(C)CCC[NH3+])c2ncccc2c1,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
COc1cc(NCCC(=O)O)c2ncccc2c1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NCCCC(C)N)c2ncccc2c1,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,,,,,,1.0,,,,,
COc1cc(NCC[C@@H]2CCCCN2)c2ncccc2c1,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,,,,,,,,,,,0.0,,,,,,,,,,1.0,,0.0,,,,0.0,0.0,,
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,0.0,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(N=[N+]=[N-])cc2nc2c(C)cccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2[nH+]c2ccccc12,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc([N-][N+]#N)ccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccc([N-][N+]#N)cc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0,,,,,0.0,,,0.0,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12.Cl,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
COc1cc(N[C@@H](C)CCCN)c2ncccc2c1,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(N[C@H](C)CCCN)c2ncccc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(N[C@H](C)CCC[NH3+])c2ncccc2c1,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl.O,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
COc1cc(Nc2nc(-c3ccccc3)c3cc(C)ccc3n2)cc(OC)c1OC,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(Nc2nc(C)ccc2S)nc(OC)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
COc1cc(O)c(C(=O)/C=C/c2ccc(O)c(OC)c2)c(OC)c1,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(O)c(C(=O)/C=C/c2ccc(OC)c(O)c2)c(OC)c1,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(O)c(C(=O)/C=C/c2ccccc2)c(O)c1,,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(O)c(C(=O)/C=C\c2ccc3c(c2)OCO3)c(OC)c1,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(O)c(C(=O)C=Cc2ccccc2)c(OC)c1,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
COc1cc(O)c(C(=O)O)c(O)c1,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,
COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(O)c2c(=O)c(O)c(-c3ccc(OC)c(O)c3)oc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
COc1cc(O)c2c(=O)c(O)c(-c3ccc(OC4OC(CO)C(O)C(O)C4O)cc3)oc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
COc1cc(O)c2c(=O)c3c(O)ccc(O)c3oc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(O)c2c(=O)c3c(OC)cc4c(c3oc2c1OC)C1C=COC1O4,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(O)c2c(=O)c3c(OC)cc4c(c3oc2c1OC)C1CCOC1O4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
COc1cc(O)c2c(=O)c3c(OC)cc4c(c3oc2c1OC)[C@@H]1C=CO[C@H]1O4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(O)c2c(=O)c3c(OC4OC(CO)C(O)C(O)C4O)ccc(O)c3oc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(O)c2c(=O)c3cc(OC)ccc3oc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(O)c2c(=O)cc(-c3ccc(OC4OC(CO)C(O)C(O)C4O)cc3)oc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
COc1cc(O)c2c(=O)oc3cc(O)cc(C)c3c2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
COc1cc(O)c2c(O)c3c(=O)oc(C)cc3c(OC)c2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(O)c2c(O)c3c(O)cc(C)cc3cc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(O)c2c(O)c3c(c4c2c1[C@@]1(C4)C(C)=CCCC1(C)C)[C@H](O)[C@@]1(O)CC(O)=C(C(N)=O)C(=O)[C@]1(O)C3=O,,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(O)c2c(c1)C(=O)c1c(O)c(C)cc(O)c1C2=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,
COc1cc(O)c2c(c1)C1=CC(O)C(O)CC1(C)OC2=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
COc1cc(O)c2c(c1)Cc1cc(C)cc(O)c1C2=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(=O)C2=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(O)c2c(c1)oc(=O)c1c3cc(O)c(O)cc3oc21,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
COc1cc(O)cc(O)c1,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,1.0,,
COc1cc(O)cc(OC)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
COc1cc(O)cc2c1N(CCCN(C)C)c1cc(Cl)ccc1S2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
COc1cc(O)cc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
COc1cc(O)ccc1C(C)=O,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(O)ccc1Nc1c2ccccc2nc2ccccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(O)ccc1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
COc1cc(O)oc1/C=N/c1ccc(C(F)(F)F)cc1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(O)oc1/C=N/c1ccc(Cl)cc1,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c(/C=C2/C(=O)Nc3ccccc32)c(OC)c1,1.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c(C#N)c(S(=O)(=O)Cc2ccccc2)c1,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c(C(=O)CCCCN2CCC3(CC2)NC(=O)NC3=O)cc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
COc1cc(OC)c(C(=O)O)cc1OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
COc1cc(OC)c(C2C(C(=O)Nc3ccc(C)cc3C)=C(C)Nc3ncnn32)cc1OC,,0.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c(C2C(C(=O)O)c3ccccc3C(=O)N2C)cc1OC,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c(C2N(c3cc(C)on3)C(=O)C3CCCN32)cc1OC,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c(C2OC2C)cc1OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(OC)c(Cl)c(-n2c(-c3ccccc3)cc(=O)c(C)c2-c2ccc(F)cc2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
COc1cc(OC)c(Cl)cc1N,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
COc1cc(OC)c(NC(=S)Nc2cccc(C(C)=O)c2)cc1Cl,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c(OC)cc1C=O,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
COc1cc(OC)c2c(=O)c3c(O)ccc(OC)c3oc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(OC)c2c(=O)c3cc(OC)ccc3oc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(OC)c2c(c1)C(=O)c1cc(OC)cc(OC)c1C2=O,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c2c(c1)OC(c1ccc(OC)c(OC)c1)C(O)C2,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c2c(c1)OC(c1ccccc1)CC2=O,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c2c(c1)OC1OC3OC3C21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(OC)c2c(c1)OC1OC=CC21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(OC)c2c(c1Cl)OC1(C2=O)C(O)=CC(=O)CC1C,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c2c(c1Cl)O[C@]1(C2=O)[C@@H](OC)CC(=O)C[C@H]1C,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c2c3c(c(=O)oc2c1)C(=O)CC3,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c2c3c(c(=O)oc2c1)CCC3,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c2c3c(c(=O)oc2c1)CCC3=O,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c2cc(-c3ccncc3)cnc2c1,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c2cc([N+](=O)[O-])c3c(C(=O)O)cc4c(c3c2c1)OCO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
COc1cc(OC)c2ccc(=O)oc2c1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,
COc1cc(OC)c2nc(C)c3c(c2c1)N(c1ccc(O)cc1)CC3,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c2nc3occc3c(OC)c2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(OC)c2oc3cc(OC)c(OC)c(OC4OC(OC5OCC(O)C(O)C5O)C(O)C(O)C4O)c3c(=O)c2c1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
COc1cc(OC)cc(C(=O)NC(=S)NCCc2ccccc2)c1,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)cc(C(=O)NC(=S)Nc2ccc(Cl)c(C(=O)O)c2)c1,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)cc(C(=O)NCC(=O)OC2CCOC2=O)c1,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)cc(C(=O)Nc2ccccc2C(=O)N2CCCC2)c1,,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)cc(C(=O)O)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
COc1cc(OC)cc(OC)c1,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
COc1cc(OC)cc(OC[C@@H](O)CO)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
COc1cc(OC)cc([C@H](CNc2ncnc3c2ncn3[C@@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)c2ccccc2C)c1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
COc1cc(OC)nc(NC(C)=O)n1,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)nc(O[C@H](C(=O)O)C(OC)(c2ccccc2)c2ccccc2)n1,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)[O-])n1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
COc1cc(OC)nc(Oc2ccccc2C(=O)Oc2ccc(C)cc2)n1,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)nc(Oc2ccccc2C(=O)Oc2ccc(Cl)cc2)n1,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)nc(Oc2ccccc2C(=O)Oc2cccc(C)c2)n1,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)nc(Sc2cccc(Cl)c2C(=O)[O-])n1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1cc(Oc2ccc(Cl)cc2Cl)cc([N+](=O)[O-])c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
COc1cc(S(=O)(=O)Nc2ccccc2)c(OC)cc1N,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,
COc1cc(S(=O)(=O)[O-])c(C)cc1/N=N/c1c(O)ccc2cc(S(=O)(=O)[O-])ccc12,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,
COc1cc(S(C)=O)ccc1-c1nc2ccncc2[nH]1,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,
COc1cc(S(N)(=O)=O)cc(C(=O)O)c1OC,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,
COc1cc([C@@H](O)CN)ccc1O,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc([C@@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@H]4O)ccc3O[C@H]2CO)ccc1O,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
